eccn_no,part_id,iso_language,beg_eff_dt,last_update_dt,parent_id,end_eff_dt,eccn_desc,iso_country,unit,notes,AT,AT1,AT2,CB,CB1,CB2,CB3,CC,CC1,CC2,CC3,CW,EI,FC1,MT1,MT2,NP,NP1,NP2,NS1,NS2,RS,RS1,RS2,SI,SL,SS,UN,Z,AGR,APP,APR,AVS,BAG,CIV,ENC,GBS,GFT,GOV,KMI,LVS,RPL,STA,TMP,TSR,TSU
6D102               ,EU_ECCN_6D102,EN,1/1/1980,11/24/2020,EU_ECCN_6D,1/1/2050,″Software″ specially designed or modified for the ″use″ of goods specified in 6A108.,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6D103               ,EU_ECCN_6D103,EN,1/1/1980,11/24/2020,EU_ECCN_6D,1/1/2050,"″Software″ which processes post-flight, recorded data, enabling determination of vehicle position throughout its flight path, specially designed or modified for &quot;missiles&quot;. ",EU,,Technical Note - In 6D103 'missile' means complete rocket systems and unmanned aerial vehicle systems capable of a range exceeding 300 km.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6D203               ,EU_ECCN_6D203,EN,1/1/1980,11/24/2020,EU_ECCN_6D,1/1/2050,&quot;Software&quot; specially designed to enhance or release the performance of cameras or imaging devices to meet the characteristics of 6A203.a. to 6A203.c.,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E                  ,EU_ECCN_6E,EN,1/1/1980,11/24/2020,EU_ECCN_6,1/1/2050,Technology,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00E+01,EU_ECCN_6E001,EN,1/1/1980,11/24/2020,EU_ECCN_6E,1/1/2050,"″Technology″ according to the General Technology Note for the ″development″ of equipment, materials or″software″ specified in 6A, 6B, 6C or 6D.",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00E+02,EU_ECCN_6E002,EN,1/1/1980,11/24/2020,EU_ECCN_6E,1/1/2050,"″Technology″ according to the General Technology Note for the ″production″ of equipment or materials specified in 6A, 6B or 6C.",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00E+03,EU_ECCN_6E003,EN,1/1/1980,11/24/2020,EU_ECCN_6E,1/1/2050,Other ″technology″ as follows -,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E003.a             ,EU_ECCN_6E003A,EN,1/1/1980,11/24/2020,EU_ECCN_6E003,1/1/2050,a. ″Technology″ as follows -,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E003.a.1           ,EU_ECCN_6E003A1,EN,1/1/1980,11/24/2020,EU_ECCN_6E003A,1/1/2050,"1. &quot;Technology&quot; &quot;required&quot; for the coating and treatment of optical surfaces to achieve an 'optical thickness' uniformity of 99,5% or better for optical coatings 500 mm or more in diameter or major axis length and with a total loss (absorption and scatter) of less than 5 x 10^-3;",EU,,N.B. See also 2E003.f. Technical Note: 'Optical thickness' is the mathematical product of the index of refraction and the physical thickness of the coating.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E003.a.2           ,EU_ECCN_6E003A2,EN,1/1/1980,11/24/2020,EU_ECCN_6E003A,1/1/2050,"2. &quot;Technology&quot; for the fabrication of optics using single point diamond turning techniques to produce surface finish &quot;accuracies&quot; of better than 10 nm rms on non-planar surfaces exceeding 0,5 m^2;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E003.b             ,EU_ECCN_6E003B,EN,1/1/1980,11/24/2020,EU_ECCN_6E003,1/1/2050,"b. ″Technology″ ″required″ for the ″development″, ″production″ or ″use″ of specially designed diagnostic instruments or targets in test facilities for ″SHPL″ testing or testing or evaluation of materials irradiated by ″SHPL″ beams;",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00E+101,EU_ECCN_6E101,EN,1/1/1980,11/24/2020,EU_ECCN_6E,1/1/2050,"&quot;Technology&quot; according to the General Technology Note for the &quot;use&quot; of equipment or &quot;software&quot; specified in 6A002, 6A007.b. and c., 6A008, 6A102, 6A107, 6A108, 6B108, 6D102 or 6D103.",EU,,"Note: 6E101 only controls &quot;technology&quot; for items specified in 6A002, 6A007 and 6A008 if the items were designed for airborne applications and are usable in &quot;missiles&quot;.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00E+201,EU_ECCN_6E201,EN,1/1/1980,11/24/2020,EU_ECCN_6E,1/1/2050,"&quot;Technology&quot; according to the General Technology Note for the &quot;use&quot; of equipment specified in 6A003, 6A005.a.2., 6A005.b.2., 6A005.b.3., 6A005.b.4., 6A005.b.6., 6A005.c.2., 6A005.d.3.c., 6A005.d.4.c., 6A202, 6A203, 6A205, 6A225 or 6A226.",EU,,Note 1: 6E201 only controls &quot;technology&quot; for cameras specified in 6A003 if the cameras are also specified by any of the control parameters of 6A203. Note 2: 6E201 only controls &quot;technology&quot; for lasers in 6A005.b.6. that are neodymium-doped and specified by any of the control parameters of 6A205.f.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00E+203,EU_ECCN_6E203,EN,1/1/1980,11/24/2020,EU_ECCN_6E,1/1/2050,"&quot;Technology&quot;, in the form of codes or keys, to enhance or release the performance of cameras or imaging devices to meet the characteristics of 6A203a. to 6A203.c.",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,EU_ECCN_7,EN,1/1/1980,11/24/2020,0,1/1/2050,CATEGORY 7 - NAVIGATION AND AVIONICS,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A                  ,EU_ECCN_7A,EN,1/1/1980,11/24/2020,EU_ECCN_7,1/1/2050,"Systems, Equipment and Components ",EU,,"N.B. - For automatic pilots for underwater vehicles, see Category 8. For radar, see Category 6.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001               ,EU_ECCN_7A001,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,Accelerometers as follows and specially designed components therefor - ,EU,,"N.B. -  SEE ALSO 7A101. N.B. - For angular or rotational accelerometers, see 7A001.b.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.a             ,EU_ECCN_7A001A,EN,1/1/1980,11/24/2020,EU_ECCN_7A001,1/1/2050,a. Linear accelerometers having any of the following -,EU,,Note: 7A001.a.1. and 7A001.a.2. do not control accelerometers limited to measurement of only vibration or shock.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.a.1           ,EU_ECCN_7A001A1,EN,1/1/1980,11/24/2020,EU_ECCN_7A001A,1/1/2050,1. Specified to function at linear acceleration levels less than or equal to 15 g and having any of the following -,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.a.1.a         ,EU_ECCN_7A001A1A,EN,1/1/1980,11/24/2020,EU_ECCN_7A001A1,1/1/2050,a. A ″bias″ ″stability″ of less (better) than 130 micro g with respect to a fixed calibration value over a period of one year; or,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.a.1.b         ,EU_ECCN_7A001A1B,EN,1/1/1980,11/24/2020,EU_ECCN_7A001A1,1/1/2050,b. A ″scale factor″ ″stability″ of less (better) than 130 ppm with respect to a fixed calibration value over a period of one year;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.a.2           ,EU_ECCN_7A001A2,EN,1/1/1980,11/24/2020,EU_ECCN_7A001A,1/1/2050,2. Specified to function at linear acceleration levels exceeding 15 g but less than or equal to 100 g and having all of the following: a. A &quot;bias&quot; repeatability&quot; of less (better) than 1 250 micro g over a period of one year; and b. A &quot;scale factor&quot; &quot;repeatability&quot; of less (better) than 1 250 ppm over a period of one year; or ,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.a.3           ,EU_ECCN_7A001A3,EN,1/1/1980,11/24/2020,EU_ECCN_7A001A,1/1/2050,3. Designed for use in inertial navigation or guidance systems and specified to function at linear acceleration levels exceeding 100 g;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A001.b             ,EU_ECCN_7A001B,EN,1/1/1980,11/24/2020,EU_ECCN_7A001,1/1/2050,"b. Angular or rotational accelerometers, specified to function at linear acceleration levels exceeding 100 g.",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002               ,EU_ECCN_7A002,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"Gyros, and angular rate sensors, having any of the following and specially designed components therefor - ",EU,,"N.B. -  SEE ALSO 7A102. N.B. - For angular or rotational accelerometers, see 7A001.b.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a             ,EU_ECCN_7A002A,EN,1/1/1980,11/24/2020,EU_ECCN_7A002,1/1/2050,a. Specified to function at linear acceleration levels less than or equal to 100 g and having any of the following:,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a.1           ,EU_ECCN_7A002A1,EN,1/1/1980,11/24/2020,EU_ECCN_7A002A,1/1/2050,1. A rate range of less than 500 degrees per second and having any of the following:,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a.1.a         ,EU_ECCN_7A002A1A,EN,1/1/1980,11/24/2020,EU_ECCN_7A002A1,1/1/2050,"a. A &quot;bias&quot; &quot;stability&quot; of less (better) than 0,5 degree per hour, when measured in a 1 g environment over a period of one month, and with respect to a fixed calibration value; or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a.1.b         ,EU_ECCN_7A002A1B,EN,1/1/1980,11/24/2020,EU_ECCN_7A002A1,1/1/2050,"b. An &quot;angle random walk&quot; of less (better) than or equal to 0,0035 degree per square root hour; or",EU,,Note: 7A002.a.1.b. does not control ‘spinning mass gyros'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a.2           ,EU_ECCN_7A002A2,EN,1/1/1980,11/24/2020,EU_ECCN_7A002A,1/1/2050,2. An angular rate range greater than or equal to 500 degrees per second and having any of the following:,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a.2.a         ,EU_ECCN_7A002A2A,EN,1/1/1980,11/24/2020,EU_ECCN_7A002A2,1/1/2050,"a. A &quot;bias&quot; &quot;stability&quot; of less (better) than 4 degrees per hour, when measured in a 1 g environment over a period of three minutes, and with respect to a fixed calibration value; or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.a.2.b         ,EU_ECCN_7A002A2B,EN,1/1/1980,11/24/2020,EU_ECCN_7A002A2,1/1/2050,"b. An &quot;angle random walk&quot; of less (better) than or equal to 0,1 degree per square root hour; or",EU,,Note: 7A002.a.2.b. does not control ‘spinning mass gyros'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A002.b             ,EU_ECCN_7A002B,EN,1/1/1980,11/24/2020,EU_ECCN_7A002,1/1/2050,b. Specified to function at linear acceleration levels exceeding 100 g.,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003               ,EU_ECCN_7A003,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"'Inertial measurement equipment or systems', having any of the following:",EU,,"N.B.: SEE ALSO 7A103. Note 1: 'Inertial measurement equipment or systems' incorporate accelerometers or gyroscopes to measure changes in velocity and orientation in order to determine or maintain heading or position without requiring an external reference once aligned. 'Inertial measurement equipment or systems' include: – Attitude and Heading Reference Systems (AHRSs); – Gyrocompasses; – Inertial Measurement Units (IMUs); – Inertial Navigation Systems (INSs); – Inertial Reference Systems (IRSs); – Inertial Reference Units (IRUs). Note 2: 7A003 does not control 'inertial measurement equipment or systems' which are certified for use on &quot;civil aircraft&quot; by civil aviation authorities of one or more &quot;EU Member States or Wassenaar Arrangement Participating States. Technical Note: 'Positional aiding references' independently provide position, and include: a. &quot;Satellite navigation system&quot;; b. &quot;Data-Based Referenced Navigation&quot; (&quot;DBRN&quot;).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.a             ,EU_ECCN_7A003A,EN,1/1/1980,11/24/2020,EU_ECCN_7A003,1/1/2050,"a. Designed for &quot;aircraft&quot;, land vehicles or vessels, providing position without the use of 'positional aiding references', and having any of the following accuracies subsequent to normal alignment:",EU,,"Technical Note: The performance parameters in 7A003.a.1., 7A003.a.2. and 7A003.a.3. typically apply to 'inertial measurement equipment or systems' designed for &quot;aircraft&quot;, vehicles and vessels, respectively. These parameters result from the utilisation of specialised non-positional aiding references (e.g., altimeter, odometer, velocity log). As a consequence, the specified performance values cannot be readily converted between these parameters. Equipment designed for multiple platforms are evaluated against each applicable entry 7A003.a.1., 7A003.a.2., or 7A003.a.3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.a.1           ,EU_ECCN_7A003A1,EN,1/1/1980,11/24/2020,EU_ECCN_7A003A,1/1/2050,"1. 0,8 nautical miles per hour (nm/hr) 'Circular Error Probable' ('CEP') rate or less (better);",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.a.2           ,EU_ECCN_7A003A2,EN,1/1/1980,11/24/2020,EU_ECCN_7A003A,1/1/2050,"2. 0,5 % distanced travelled 'CEP' or less (better); or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.a.3           ,EU_ECCN_7A003A3,EN,1/1/1980,11/24/2020,EU_ECCN_7A003A,1/1/2050,3. Total drift of 1 nautical mile 'CEP' or less (better) in a 24 hr period;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.b             ,EU_ECCN_7A003B,EN,1/1/1980,11/24/2020,EU_ECCN_7A003,1/1/2050,"b. Designed for &quot;aircraft&quot;, land vehicles or vessels, with an embedded 'positional aiding reference' and providing position after loss of all 'positional aiding references' for a period of up to 4 minutes, having an accuracy of less (better) than 10 meters 'CEP';",EU,,"Technical Note: 7A003.b. refers to systems in which 'inertial measurement equipment or systems' and other independent 'positional aiding references' are built into a single unit (i.e., embedded) in order to achieve improved performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.c             ,EU_ECCN_7A003C,EN,1/1/1980,11/24/2020,EU_ECCN_7A003,1/1/2050,"c. Designed for &quot;aircraft&quot;, land vehicles or vessels, providing heading or True North determination and having any of the following:",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.c.1           ,EU_ECCN_7A003C1,EN,1/1/1980,11/24/2020,EU_ECCN_7A003C,1/1/2050,"1. A maximum operating angular rate less (lower) than 500 deg/s and a heading accuracy without the use of 'positional aiding references' equal to or less (better) than 0,07 deg sec(Lat) (equivalent to 6 arc minutes rms at 45 degrees latitude); or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.c.2           ,EU_ECCN_7A003C2,EN,1/1/1980,11/24/2020,EU_ECCN_7A003C,1/1/2050,"2. A maximum operating angular rate equal to or greater (higher) than 500 deg/s and a heading accuracy without the use of 'positional aiding references' equal to or less (better) than 0,2 deg sec(Lat) (equivalent to 17 arc minutes rms at 45 degrees latitude); or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.d             ,EU_ECCN_7A003D,EN,1/1/1980,11/24/2020,EU_ECCN_7A003,1/1/2050,"d. Providing acceleration measurements or angular rate measurements, in more than one dimension, and having any of the following:",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.d.1           ,EU_ECCN_7A003D1,EN,1/1/1980,11/24/2020,EU_ECCN_7A003D,1/1/2050,"1. Performance specified by 7A001 or 7A002 along any axis, without the use of any aiding references; or",EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A003.d.2           ,EU_ECCN_7A003D2,EN,1/1/1980,11/24/2020,EU_ECCN_7A003D,1/1/2050,"2. Being &quot;space-qualified&quot; and providing angular rate measurements having an &quot;angle random walk&quot; along any axis of less (better) than or equal to 0,1 degree per square root hour.",EU,,Note: 7A003.d.2. does not control 'inertial measurement equipment or systems' that contain &quot;spinning mass gyros&quot; as the only type of gyro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A004               ,EU_ECCN_7A004,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"'Star trackers' and components therefor, as follows:",EU,,N.B. -  SEE ALSO 7A104. Technical Note: 'Star trackers' are also referred to as stellar attitude sensors or gyro-astro compasses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A004.a             ,EU_ECCN_7A004A,EN,1/1/1980,11/24/2020,EU_ECCN_7A004,1/1/2050,a. 'Star trackers' with a specified azimuth accuracy of equal to or less (better) than 20 seconds of arc throughout the specified lifetime of the equipment;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A004.b             ,EU_ECCN_7A004B,EN,1/1/1980,11/24/2020,EU_ECCN_7A004,1/1/2050,b. Components specially designed for equipment specified in 7A004.a. as follows:,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A004.b.1           ,EU_ECCN_7A004B1,EN,1/1/1980,11/24/2020,EU_ECCN_7A004B,1/1/2050,1. Optical heads or baffles;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A004.b.2           ,EU_ECCN_7A004B2,EN,1/1/1980,11/24/2020,EU_ECCN_7A004B,1/1/2050,2. Data processing units.,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A005               ,EU_ECCN_7A005,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,&quot;Satellite navigation system&quot; receiving equipment having any of the following and specially designed components therefor:,EU,,"N.B.: SEE ALSO 7A105. N.B.: For equipment specially designed for military use, see Military Goods Controls.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A005.a             ,EU_ECCN_7A005A,EN,1/1/1980,11/24/2020,EU_ECCN_7A005,1/1/2050,a. Employing a decryption algorithm specially designed or modified for government use to access the ranging code for position and time; or,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A005.b             ,EU_ECCN_7A005B,EN,1/1/1980,11/24/2020,EU_ECCN_7A005,1/1/2050,b. Employing ‘adaptive antenna systems'.,EU,,"Note: 7A005.b. does not control GNSS receiving equipment that only uses components designed to filter, switch, or combine signals from multiple omni-directional antennae that do not implement adaptive antenna techniques. Technical Note:For the purposes of 7A005.b ‘adaptive antenna systems' dynamically generate one or more spatial nulls in an antenna array pattern by signal processing in the time domain or frequency domain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A006               ,EU_ECCN_7A006,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"Airborne altimeters operating at frequencies other than 4,2 to 4,4 GHz inclusive and having any of the following - ",EU,,N.B. -  SEE ALSO 7A106.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A006.a             ,EU_ECCN_7A006A,EN,1/1/1980,11/24/2020,EU_ECCN_7A006,1/1/2050,a. 'Power management'; or,EU,,Technical Note: 'Power management' is changing the transmitted power of the altimeter signal so that received power at the &quot;aircraft&quot; altitude is always at the minimum necessary to determine the altitude.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A006.b             ,EU_ECCN_7A006B,EN,1/1/1980,11/24/2020,EU_ECCN_7A006,1/1/2050,b. Using phase shift key modulation.,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A008               ,EU_ECCN_7A008,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,Underwater sonar navigation systems using doppler velocity or correlation velocity logs integrated with a heading source and having a positioning accuracy of equal to or less (better) than 3 % of distance travelled 'Circular Error Probable' ('CEP') and specially designed components therefor. ,EU,,"Note - 7A008 does not control systems specially designed for installation on surface vessels or systems requiring acoustic beacons or buoys to provide positioning data. N.B. - See 6A001.a. for acoustic systems, and 6A001.b. for correlation-velocity and Doppler-velocity sonar log equipment. See 8A002 for other marine systems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A101               ,EU_ECCN_7A101,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"Linear accelerometers, other than those specified in 7A001, designed for use in inertial navigation systems or in guidance systems of all types, usable in 'missiles', having all the following characteristics, and specially designed components therefor:",EU,,Note: 7A101 does not control accelerometers specially designed and developed as Measurement While Drilling (MWD) Sensors for use in downhole well service operations. Technical Notes: 1. In 7A101 'missile' means complete rocket systems and unmanned aerial vehicle systems capable of a range exceeding 300 km; 2. In 7A101 the measurement of &quot;bias&quot; and &quot;scale factor&quot; refers to a one sigma standard deviation with respect to a fixed calibration over a period of one year;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A101.a             ,EU_ECCN_7A101A,EN,1/1/1980,11/24/2020,EU_ECCN_7A101,1/1/2050,a. A &quot;bias&quot; &quot;repeatability&quot; of less (better) than 1250 micro g; and,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A101.b             ,EU_ECCN_7A101B,EN,1/1/1980,11/24/2020,EU_ECCN_7A101,1/1/2050,b. A &quot;scale factor&quot; &quot;repeatability&quot; of less (better) than 1250 ppm;,EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A102               ,EU_ECCN_7A102,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"All types of gyros, other than those specified in 7A002, usable in &quot;missiles&quot;, with a rated ″drift rate″ &quot;stability&quot; of less than 0,5° (1 sigma or rms) per hour in a 1 g environment and specially designed components therefor. ",EU,,Technical Notes: 1. In 7A102 'missile' means complete rocket systems and unmanned aerial vehicle systems capable of a range exceeding 300 km. 2. In 7A102 'stability' is defined as a measure of the ability of a specific mechanism or performance coefficient to remain invariant when continuously exposed to a fixed operating condition (IEEE STD 528-2001 paragraph 2.247).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A103               ,EU_ECCN_7A103,EN,1/1/1980,11/24/2020,EU_ECCN_7A,1/1/2050,"Instrumentation, navigation equipment and systems, other than those specified in 7A003, as follows; and specially designed components therefor - ",EU,,Technical Note - In 7A103 'missile' means complete rocket systems and unmanned aerial vehicle systems capable of a range exceeding300 km.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
